MLP Model:
NetWork(
  (fc): Sequential(
    (0): Linear(in_features=10800, out_features=2048, bias=True)
    (1): Dropout(p=0.5, inplace=False)
    (2): ReLU()
    (3): Linear(in_features=2048, out_features=1024, bias=True)
    (4): Dropout(p=0.5, inplace=False)
    (5): ReLU()
    (6): Linear(in_features=1024, out_features=512, bias=True)
    (7): Dropout(p=0.5, inplace=False)
    (8): ReLU()
    (9): Linear(in_features=512, out_features=256, bias=True)
    (10): Dropout(p=0.5, inplace=False)
    (11): ReLU()
    (12): Linear(in_features=256, out_features=4, bias=True)
  )
)
tensor([0.0339, 0.0357, 0.0465, 0.0208], device='cuda:0')
Epoch [1/1000], Loss: 0.0126, Saved!
Epoch [24/1000], Loss: 1.1547, Acc: 0.7639,ValidSet Acc: 0.3102
Epoch [25/1000], Loss: 1.2485, Acc: 0.8194,ValidSet Acc: 0.2731
Epoch [26/1000], Loss: 1.2339, Acc: 0.7569,ValidSet Acc: 0.2940
Epoch [27/1000], Loss: 0.8415, Acc: 0.8356,ValidSet Acc: 0.2940
Epoch [28/1000], Loss: 0.5851, Acc: 0.7894,ValidSet Acc: 0.2940
Epoch [29/1000], Loss: 0.8786, Acc: 0.8218,ValidSet Acc: 0.2940
Epoch [30/1000], Loss: 0.8844, Acc: 0.8449,ValidSet Acc: 0.2731
Epoch [31/1000], Loss: 0.8358, Acc: 0.8125,ValidSet Acc: 0.2731
Epoch [32/1000], Loss: 1.1368, Acc: 0.7824,ValidSet Acc: 0.3148
Epoch [33/1000], Loss: 0.5073, Acc: 0.8426,ValidSet Acc: 0.3148
Epoch [34/1000], Loss: 0.9013, Acc: 0.7986,ValidSet Acc: 0.3148
Epoch [35/1000], Loss: 0.9766, Acc: 0.8171,ValidSet Acc: 0.3148
Epoch [36/1000], Loss: 0.9772, Acc: 0.8148,ValidSet Acc: 0.3148
Epoch [37/1000], Loss: 0.5378, Acc: 0.8356,ValidSet Acc: 0.3148
Epoch [38/1000], Loss: 1.0086, Acc: 0.7870,ValidSet Acc: 0.2940
Epoch [39/1000], Loss: 1.0081, Acc: 0.8657,ValidSet Acc: 0.2731
Epoch [40/1000], Loss: 0.7840, Acc: 0.8310,ValidSet Acc: 0.2940
Epoch [41/1000], Loss: 0.6406, Acc: 0.8704,ValidSet Acc: 0.2940
Epoch [42/1000], Loss: 0.6902, Acc: 0.8333,ValidSet Acc: 0.2731
Epoch [43/1000], Loss: 0.7629, Acc: 0.8634,ValidSet Acc: 0.2731
Epoch [44/1000], Loss: 0.5663, Acc: 0.8519,ValidSet Acc: 0.2940
Epoch [45/1000], Loss: 0.3725, Acc: 0.8750,ValidSet Acc: 0.2731
Epoch [46/1000], Loss: 0.5836, Acc: 0.8750,ValidSet Acc: 0.2731
Epoch [47/1000], Loss: 0.6986, Acc: 0.8495,ValidSet Acc: 0.2731
Epoch [48/1000], Loss: 0.7553, Acc: 0.8426,ValidSet Acc: 0.2523
Epoch [49/1000], Loss: 0.4276, Acc: 0.8704,ValidSet Acc: 0.2523
Epoch [50/1000], Loss: 0.5992, Acc: 0.8704,ValidSet Acc: 0.2523
Epoch [51/1000], Loss: 0.7395, Acc: 0.8542,ValidSet Acc: 0.2523
Epoch [52/1000], Loss: 0.4450, Acc: 0.8912,ValidSet Acc: 0.2523
Epoch [53/1000], Loss: 0.6899, Acc: 0.8287,ValidSet Acc: 0.2523
Epoch [54/1000], Loss: 0.7648, Acc: 0.8565,ValidSet Acc: 0.2523
Epoch [55/1000], Loss: 0.3633, Acc: 0.9213,ValidSet Acc: 0.2523
Epoch [56/1000], Loss: 0.2943, Acc: 0.9097,ValidSet Acc: 0.2523
Epoch [57/1000], Loss: 0.6435, Acc: 0.8796,ValidSet Acc: 0.2523
Epoch [58/1000], Loss: 0.2921, Acc: 0.9213,ValidSet Acc: 0.2523
Epoch [59/1000], Loss: 0.5087, Acc: 0.8750,ValidSet Acc: 0.2523
Epoch [60/1000], Loss: 0.2006, Acc: 0.9653,ValidSet Acc: 0.2731
Epoch [61/1000], Loss: 0.4872, Acc: 0.8819,ValidSet Acc: 0.2523
Epoch [62/1000], Loss: 0.3765, Acc: 0.9213,ValidSet Acc: 0.2523
Epoch [63/1000], Loss: 0.3182, Acc: 0.9282,ValidSet Acc: 0.2315
Epoch [64/1000], Loss: 0.4924, Acc: 0.8565,ValidSet Acc: 0.2315
Epoch [65/1000], Loss: 0.2100, Acc: 0.9051,ValidSet Acc: 0.2315
Epoch [66/1000], Loss: 0.2860, Acc: 0.9120,ValidSet Acc: 0.2315
Epoch [67/1000], Loss: 0.2708, Acc: 0.9306,ValidSet Acc: 0.2315
Epoch [68/1000], Loss: 0.4639, Acc: 0.8750,ValidSet Acc: 0.2315
Epoch [69/1000], Loss: 0.3381, Acc: 0.9074,ValidSet Acc: 0.2315
Epoch [70/1000], Loss: 0.2297, Acc: 0.9120,ValidSet Acc: 0.2523
Epoch [71/1000], Loss: 0.2847, Acc: 0.9213,ValidSet Acc: 0.2731
Epoch [72/1000], Loss: 0.2394, Acc: 0.9421,ValidSet Acc: 0.2315
Epoch [73/1000], Loss: 0.3358, Acc: 0.9144,ValidSet Acc: 0.2315
Epoch [74/1000], Loss: 0.3464, Acc: 0.9259,ValidSet Acc: 0.2315
Epoch [75/1000], Loss: 0.3005, Acc: 0.9306,ValidSet Acc: 0.2315
Epoch [76/1000], Loss: 0.2360, Acc: 0.9074,ValidSet Acc: 0.2315
Epoch [77/1000], Loss: 0.2030, Acc: 0.9375,ValidSet Acc: 0.2315
Epoch [78/1000], Loss: 0.8194, Acc: 0.8750,ValidSet Acc: 0.2523
Epoch [79/1000], Loss: 0.3717, Acc: 0.9074,ValidSet Acc: 0.2315
Epoch [80/1000], Loss: 0.1983, Acc: 0.9282,ValidSet Acc: 0.2523
Epoch [81/1000], Loss: 0.2440, Acc: 0.9375,ValidSet Acc: 0.2315
Epoch [82/1000], Loss: 0.1311, Acc: 0.9630,ValidSet Acc: 0.2523
Epoch [83/1000], Loss: 0.1729, Acc: 0.9306,ValidSet Acc: 0.2315
Epoch [84/1000], Loss: 0.2157, Acc: 0.9282,ValidSet Acc: 0.2315
Epoch [85/1000], Loss: 0.1618, Acc: 0.9421,ValidSet Acc: 0.2315
Epoch [86/1000], Loss: 0.1462, Acc: 0.9421,ValidSet Acc: 0.2315
Epoch [87/1000], Loss: 0.2870, Acc: 0.9421,ValidSet Acc: 0.2315
Epoch [88/1000], Loss: 0.3398, Acc: 0.9306,ValidSet Acc: 0.2315
Epoch [89/1000], Loss: 0.1794, Acc: 0.9259,ValidSet Acc: 0.2315
Epoch [90/1000], Loss: 0.2239, Acc: 0.9282,ValidSet Acc: 0.2315
Epoch [91/1000], Loss: 0.3851, Acc: 0.9213,ValidSet Acc: 0.2315
Epoch [92/1000], Loss: 0.2790, Acc: 0.9375,ValidSet Acc: 0.2315
Epoch [93/1000], Loss: 0.1959, Acc: 0.9514,ValidSet Acc: 0.2315
Epoch [94/1000], Loss: 0.2235, Acc: 0.9097,ValidSet Acc: 0.2523
Epoch [95/1000], Loss: 0.4665, Acc: 0.9421,ValidSet Acc: 0.2523
Epoch [96/1000], Loss: 0.1085, Acc: 0.9722,ValidSet Acc: 0.2315
Epoch [97/1000], Loss: 0.2372, Acc: 0.9329,ValidSet Acc: 0.2315
Epoch [98/1000], Loss: 0.0746, Acc: 0.9653,ValidSet Acc: 0.2315
Epoch [99/1000], Loss: 0.3013, Acc: 0.9583,ValidSet Acc: 0.2315
Epoch [100/1000], Loss: 0.4064, Acc: 0.9514,ValidSet Acc: 0.2315
