MLP Model:
NetWork(
  (fc): Sequential(
    (0): Linear(in_features=10800, out_features=2048, bias=True)
    (1): Dropout(p=0.5, inplace=False)
    (2): ReLU()
    (3): Linear(in_features=2048, out_features=1024, bias=True)
    (4): Dropout(p=0.5, inplace=False)
    (5): ReLU()
    (6): Linear(in_features=1024, out_features=512, bias=True)
    (7): Dropout(p=0.5, inplace=False)
    (8): ReLU()
    (9): Linear(in_features=512, out_features=256, bias=True)
    (10): Dropout(p=0.5, inplace=False)
    (11): ReLU()
    (12): Linear(in_features=256, out_features=4, bias=True)
  )
)
tensor([0.0339, 0.0357, 0.0465, 0.0208], device='cuda:0')
Epoch [1/1000], Loss: 0.1513, Saved!
Epoch [16/1000], Loss: 2.1820, Acc: 0.5625,ValidSet Acc: 0.1782
Epoch [17/1000], Loss: 1.8164, Acc: 0.5694,ValidSet Acc: 0.1574
Epoch [18/1000], Loss: 1.9464, Acc: 0.5718,ValidSet Acc: 0.1574
Epoch [19/1000], Loss: 2.4253, Acc: 0.5556,ValidSet Acc: 0.1782
Epoch [20/1000], Loss: 1.9940, Acc: 0.6250,ValidSet Acc: 0.1574
Epoch [21/1000], Loss: 2.0327, Acc: 0.5810,ValidSet Acc: 0.1782
Epoch [22/1000], Loss: 1.5812, Acc: 0.6690,ValidSet Acc: 0.1574
Epoch [23/1000], Loss: 1.8306, Acc: 0.6875,ValidSet Acc: 0.1574
Epoch [24/1000], Loss: 1.6705, Acc: 0.5579,ValidSet Acc: 0.1574
Epoch [25/1000], Loss: 1.9364, Acc: 0.6134,ValidSet Acc: 0.1782
Epoch [26/1000], Loss: 1.2608, Acc: 0.6366,ValidSet Acc: 0.1782
Epoch [27/1000], Loss: 2.2769, Acc: 0.6296,ValidSet Acc: 0.1782
Epoch [28/1000], Loss: 1.5529, Acc: 0.6898,ValidSet Acc: 0.1574
Epoch [29/1000], Loss: 1.4069, Acc: 0.6597,ValidSet Acc: 0.1412
Epoch [30/1000], Loss: 1.8143, Acc: 0.6204,ValidSet Acc: 0.1204
Epoch [31/1000], Loss: 1.3831, Acc: 0.6991,ValidSet Acc: 0.1574
Epoch [32/1000], Loss: 1.0673, Acc: 0.6921,ValidSet Acc: 0.1782
Epoch [33/1000], Loss: 1.6463, Acc: 0.6806,ValidSet Acc: 0.1574
Epoch [34/1000], Loss: 1.4949, Acc: 0.7292,ValidSet Acc: 0.1574
Epoch [35/1000], Loss: 1.1367, Acc: 0.7361,ValidSet Acc: 0.1782
Epoch [36/1000], Loss: 1.2973, Acc: 0.6852,ValidSet Acc: 0.1574
Epoch [37/1000], Loss: 1.3310, Acc: 0.6921,ValidSet Acc: 0.1782
Epoch [38/1000], Loss: 1.2162, Acc: 0.6968,ValidSet Acc: 0.1574
Epoch [39/1000], Loss: 1.0022, Acc: 0.7477,ValidSet Acc: 0.1574
Epoch [40/1000], Loss: 0.9883, Acc: 0.7500,ValidSet Acc: 0.1574
Epoch [41/1000], Loss: 0.8813, Acc: 0.7384,ValidSet Acc: 0.1574
Epoch [42/1000], Loss: 0.6399, Acc: 0.8102,ValidSet Acc: 0.1574
Epoch [43/1000], Loss: 0.9693, Acc: 0.7731,ValidSet Acc: 0.1574
Epoch [44/1000], Loss: 0.8509, Acc: 0.7755,ValidSet Acc: 0.1574
Epoch [45/1000], Loss: 0.9801, Acc: 0.7755,ValidSet Acc: 0.1574
Epoch [46/1000], Loss: 0.6471, Acc: 0.8102,ValidSet Acc: 0.1574
Epoch [47/1000], Loss: 0.9955, Acc: 0.7315,ValidSet Acc: 0.1574
Epoch [48/1000], Loss: 0.8900, Acc: 0.7384,ValidSet Acc: 0.1782
Epoch [49/1000], Loss: 0.8378, Acc: 0.7847,ValidSet Acc: 0.1782
Epoch [50/1000], Loss: 0.7078, Acc: 0.7801,ValidSet Acc: 0.1782
Epoch [51/1000], Loss: 1.1080, Acc: 0.7546,ValidSet Acc: 0.1991
Epoch [52/1000], Loss: 1.1992, Acc: 0.7176,ValidSet Acc: 0.1991
Epoch [53/1000], Loss: 0.8447, Acc: 0.8032,ValidSet Acc: 0.1991
Epoch [54/1000], Loss: 1.0436, Acc: 0.7153,ValidSet Acc: 0.2153
Epoch [55/1000], Loss: 0.7753, Acc: 0.7824,ValidSet Acc: 0.1782
Epoch [56/1000], Loss: 1.0700, Acc: 0.7546,ValidSet Acc: 0.1782
Epoch [57/1000], Loss: 1.0885, Acc: 0.7407,ValidSet Acc: 0.1574
Epoch [58/1000], Loss: 0.5297, Acc: 0.8449,ValidSet Acc: 0.1574
Epoch [59/1000], Loss: 0.7500, Acc: 0.8056,ValidSet Acc: 0.1574
Epoch [60/1000], Loss: 0.6249, Acc: 0.8056,ValidSet Acc: 0.1944
Epoch [61/1000], Loss: 0.9215, Acc: 0.8009,ValidSet Acc: 0.2153
Epoch [62/1000], Loss: 0.7696, Acc: 0.8449,ValidSet Acc: 0.2153
Epoch [63/1000], Loss: 0.6753, Acc: 0.8287,ValidSet Acc: 0.2361
Epoch [64/1000], Loss: 0.7398, Acc: 0.7940,ValidSet Acc: 0.2569
Epoch [65/1000], Loss: 0.6949, Acc: 0.8009,ValidSet Acc: 0.2569
Epoch [66/1000], Loss: 0.8082, Acc: 0.8519,ValidSet Acc: 0.2569
Epoch [67/1000], Loss: 0.3451, Acc: 0.8796,ValidSet Acc: 0.2153
Epoch [68/1000], Loss: 0.9749, Acc: 0.8449,ValidSet Acc: 0.2361
Epoch [69/1000], Loss: 1.0321, Acc: 0.8009,ValidSet Acc: 0.2361
Epoch [70/1000], Loss: 0.4343, Acc: 0.8889,ValidSet Acc: 0.2153
Epoch [71/1000], Loss: 0.5409, Acc: 0.8125,ValidSet Acc: 0.2153
Epoch [72/1000], Loss: 0.5622, Acc: 0.8333,ValidSet Acc: 0.2153
Epoch [73/1000], Loss: 0.8228, Acc: 0.8727,ValidSet Acc: 0.2153
Epoch [74/1000], Loss: 0.4558, Acc: 0.8495,ValidSet Acc: 0.2153
Epoch [75/1000], Loss: 0.3591, Acc: 0.8773,ValidSet Acc: 0.2153
Epoch [76/1000], Loss: 0.5451, Acc: 0.8056,ValidSet Acc: 0.2153
Epoch [77/1000], Loss: 0.3728, Acc: 0.8588,ValidSet Acc: 0.2153
Epoch [78/1000], Loss: 0.5741, Acc: 0.8843,ValidSet Acc: 0.2153
Epoch [79/1000], Loss: 0.3717, Acc: 0.8843,ValidSet Acc: 0.1782
Epoch [80/1000], Loss: 0.5983, Acc: 0.8565,ValidSet Acc: 0.1782
Epoch [81/1000], Loss: 0.7317, Acc: 0.8657,ValidSet Acc: 0.1991
Epoch [82/1000], Loss: 0.4033, Acc: 0.8681,ValidSet Acc: 0.1991
Epoch [83/1000], Loss: 0.3763, Acc: 0.8773,ValidSet Acc: 0.2153
Epoch [84/1000], Loss: 0.5477, Acc: 0.8912,ValidSet Acc: 0.1991
Epoch [85/1000], Loss: 0.3051, Acc: 0.9028,ValidSet Acc: 0.1782
Epoch [86/1000], Loss: 0.2678, Acc: 0.9074,ValidSet Acc: 0.1782
Epoch [87/1000], Loss: 0.2961, Acc: 0.9005,ValidSet Acc: 0.1782
Epoch [88/1000], Loss: 0.3389, Acc: 0.8866,ValidSet Acc: 0.1782
Epoch [89/1000], Loss: 0.2960, Acc: 0.9097,ValidSet Acc: 0.1991
Epoch [90/1000], Loss: 0.3995, Acc: 0.8704,ValidSet Acc: 0.1782
Epoch [91/1000], Loss: 0.7115, Acc: 0.8796,ValidSet Acc: 0.2199
Epoch [92/1000], Loss: 0.3160, Acc: 0.9213,ValidSet Acc: 0.2199
Epoch [93/1000], Loss: 0.3548, Acc: 0.9144,ValidSet Acc: 0.2199
Epoch [94/1000], Loss: 0.2455, Acc: 0.9028,ValidSet Acc: 0.2199
Epoch [95/1000], Loss: 0.3086, Acc: 0.9213,ValidSet Acc: 0.2199
Epoch [96/1000], Loss: 0.4849, Acc: 0.9028,ValidSet Acc: 0.2199
Epoch [97/1000], Loss: 0.2085, Acc: 0.9722,ValidSet Acc: 0.2199
Epoch [98/1000], Loss: 0.2743, Acc: 0.9306,ValidSet Acc: 0.1991
Epoch [99/1000], Loss: 0.1667, Acc: 0.9213,ValidSet Acc: 0.1782
Epoch [100/1000], Loss: 0.2462, Acc: 0.9306,ValidSet Acc: 0.1782
